805317	800166
805318	800166
805319	800166
805320	800166
805321	800166
805322	800166
805323	800166
805324	800166
805325	800166
805326	800166
807176	800240
807177	800240
807178	800240
807179	800240
807180	800240
808479	800028
808480	800028
808481	800028
808482	800028
808483	800028
808484	800028
808485	800028
808486	800028
808487	800028
808488	800028
808489	800028
808490	800028
808491	800028
807055	800234
807056	800234
807057	800234
807058	800234
807059	800234
807060	800234
807061	800234
807062	800234
807063	800234
807064	800234
807065	800234
807066	800234
807181	800240
807182	800240
807183	800240
807184	800240
807185	800240
807186	800240
807187	800240
807188	800240
807189	800240
807190	800240
807191	800240
807192	800240
807193	800240
807194	800240
807195	800240
807196	800240
807197	800240
807198	800240
807199	800240
807200	800240
807201	800240
807202	800240
807203	800240
807204	800240
807205	800240
807206	800240
807207	800240
807208	800240
807209	800240
807210	800240
807211	800240
807212	800240
807213	800240
807214	800240
807215	800240
807216	800240
807217	800240
807218	800240
807219	800240
807220	800240
807221	800240
807222	800240
807971	800006
807972	800006
807973	800006
807974	800006
807975	800006
807976	800006
807977	800006
807978	800006
807979	800006
807980	800006
807981	800006
807982	800006
807983	800006
807984	800006
807985	800006
807986	800006
807987	800006
807988	800006
807989	800006
807990	800006
807991	800006
807992	800006
807993	800006
807994	800006
807995	800006
807996	800006
807997	800006
807998	800006
807999	800006
808352	800024
808353	800024
808354	800024
808355	800024
808356	800024
808357	800024
808358	800024
808359	800024
808360	800024
808361	800024
808362	800024
808363	800024
808364	800024
808365	800024
808366	800024
808367	800024
811046	800281
688200	646298
688207	646298
688211	646298
688333	646298
688336	646298
688339	646298
688340	646298
688341	646298
688343	646298
688346	646298
688347	646298
688348	646298
688351	646298
688356	646298
688484	646298
804970	800154
804971	800154
804972	800154
804973	800154
804974	800154
804975	800154
804976	800154
804977	800154
804978	800154
804979	800154
804980	800154
804981	800154
804982	800154
804983	800154
804984	800154
804985	800154
804986	800154
804987	800154
804988	800154
804989	800154
804991	800154
807009	800231
807010	800231
807011	800231
807012	800231
807013	800231
807014	800231
807015	800231
807016	800231
807017	800231
807018	800231
807019	800231
807020	800231
807021	800231
807022	800231
807023	800231
807024	800231
807025	800231
807067	800235
807068	800235
807069	800235
807070	800235
807071	800235
807072	800235
807073	800235
807074	800235
807075	800235
807076	800235
807077	800235
807078	800235
807079	800235
807080	800235
807081	800235
807082	800235
807083	800235
807084	800235
807085	800235
807086	800235
807087	800235
811047	800281
811048	800281
811049	800281
811050	800281
811051	800281
811052	800281
811053	800281
811054	800281
811055	800281
811056	800281
811057	800281
811058	800281
811059	800281
811060	800281
811061	800281
811062	800281
811063	800281
811064	800281
811065	800281
811066	800281
811067	800281
811068	800281
811069	800281
811070	800281
811071	800281
811072	800281
688197	646298
688198	646298
688199	646298
688201	646298
688202	646298
688203	646298
688204	646298
688205	646298
688206	646298
688208	646298
688209	646298
688210	646298
688328	646298
688329	646298
688330	646298
688331	646298
688332	646298
688334	646298
688335	646298
688337	646298
688338	646298
688342	646298
688344	646298
688345	646298
688349	646298
688350	646298
688352	646298
688353	646298
688354	646298
688355	646298
688357	646298
688358	646298
688359	646298
688360	646298
688361	646298
688362	646298
688363	646298
688483	646298
688485	646299
688486	646299
688487	646299
688488	646299
688489	646299
688490	646299
688491	646299
688492	646299
688493	646299
688494	646299
688495	646299
688496	646299
688497	646299
688498	646299
688499	646299
688500	646299
688501	646299
688502	646299
688503	646299
688504	646299
688505	646299
688506	646299
688507	646299
688508	646299
688509	646299
688510	646299
688511	646299
688512	646299
688513	646299
688514	646299
688515	646299
688516	646299
688517	646299
697165	646588
697166	646588
697167	646588
697169	646588
697170	646588
697174	646588
697176	646588
697177	646588
697178	646588
697179	646588
697180	646588
697181	646588
697182	646588
697186	646588
697187	646588
697188	646588
697189	646588
697308	646588
697310	646588
697312	646588
697313	646588
697314	646588
697315	646588
697316	646588
697317	646588
697318	646588
758956	646298
758957	646299
759327	646588
697168	646588
697171	646588
697172	646588
697173	646588
697175	646588
697183	646588
697184	646588
697185	646588
697309	646588
697311	646588
728625	647563
728626	647563
728627	647563
728628	647563
728629	647563
728630	647563
728631	647563
728632	647563
728633	647563
728634	647563
728635	647563
728636	647563
728637	647563
728638	647563
728639	647563
728640	647563
728641	647563
728642	647563
728643	647563
728644	647563
728645	647563
730810	647563
730811	647563
730812	647563
730813	647563
730814	647563
730815	647563
730816	647563
730817	647563
730818	647563
730819	647563
730820	647563
730821	647563
730822	647563
730823	647563
730824	647563
730825	647563
730826	647563
730827	647563
730828	647563
730829	647563
730830	647563
730831	647563
730832	647563
730833	647563
730834	647563
730835	647563
757112	647563
760500	647563
760501	647563
760502	647563
808266	800021
808267	800021
808268	800021
808269	800021
808270	800021
808271	800021
808272	800021
808273	800021
808274	800021
808275	800021
808276	800021
808277	800021
808278	800021
808279	800021
808280	800021
808281	800021
808282	800021
808283	800021
808284	800021
808285	800021
808286	800021
808287	800021
808288	800021
808289	800021
808290	800021
808291	800021
808292	800021
808293	800021
808294	800021
808295	800021
808296	800021
808297	800021
808298	800021
808299	800021
808300	800021
808301	800021
808302	800021
808303	800021
808304	800021
677115	646071
677116	646071
677117	646071
677118	646071
677119	646071
677120	646071
677121	646071
677122	646071
677123	646071
677124	646071
677125	646071
677126	646071
677127	646071
677128	646071
677129	646071
677130	646071
681735	646230
681736	646230
681737	646230
681738	646230
681739	646230
681740	646230
681741	646230
681742	646230
681743	646230
681744	646230
681745	646230
681746	646230
681747	646230
681748	646230
681749	646230
681750	646230
681872	646230
681873	646230
681874	646230
681875	646230
681876	646230
681877	646230
681878	646230
681879	646230
681880	646230
681881	646230
681882	646230
681883	646230
681884	646230
681885	646230
681886	646230
681887	646230
681888	646230
681889	646230
681890	646230
681891	646230
681892	646230
681893	646230
681894	646230
681895	646230
681896	646230
681897	646230
681898	646230
681899	646230
681900	646230
681901	646230
688032	646296
758786	646230
803944	800122
803945	800122
803946	800122
803947	800122
803948	800122
803949	800122
803950	800122
803951	800122
803952	800122
803953	800122
803954	800122
803955	800122
803956	800122
803957	800122
803958	800122
803959	800122
803960	800122
803961	800122
803962	800122
803963	800122
803964	800122
807026	800232
807027	800232
807028	800232
807029	800232
807030	800232
807031	800232
807032	800232
807033	800232
807034	800232
807035	800232
807036	800232
807037	800232
807038	800232
807039	800232
808305	800021
686842	646325
686843	646325
686844	646325
686845	646325
686846	646325
686847	646325
686848	646325
686849	646325
686850	646325
686851	646325
686852	646325
686853	646325
686854	646325
686855	646325
686856	646325
686857	646325
686858	646325
686859	646325
686974	646326
686976	646326
686979	646326
686980	646326
686984	646326
686986	646326
686987	646326
686988	646326
686989	646326
686990	646326
686991	646326
686992	646326
687872	646296
687873	646296
687874	646296
687875	646296
687876	646296
687877	646296
687878	646296
687879	646296
687880	646296
687881	646296
687882	646296
687883	646296
687884	646296
687885	646296
687886	646296
687887	646296
687888	646296
687889	646296
687890	646296
687891	646296
687892	646296
687893	646296
687894	646296
688022	646296
688023	646296
688024	646296
688025	646296
688026	646296
688027	646296
688028	646296
688029	646296
688030	646296
688031	646296
688033	646296
688034	646296
688035	646296
688036	646296
688037	646296
688038	646296
688039	646296
688040	646296
688041	646296
688042	646296
688043	646296
688044	646296
688045	646296
688046	646296
688047	646296
688048	646296
688049	646296
688050	646296
688051	646296
688052	646296
688053	646296
688054	646296
688055	646296
688056	646296
688175	646296
688176	646296
688177	646296
688178	646296
688179	646296
688180	646296
688181	646296
688182	646296
756804	646296
758953	646296
758954	646296
758955	646296
758983	646325
686975	646326
686977	646326
686978	646326
686981	646326
686982	646326
686983	646326
686985	646326
686993	646326
696622	646609
696623	646609
696624	646609
696625	646609
696626	646609
696627	646609
696628	646609
696629	646609
696630	646609
696631	646609
696632	646609
696633	646609
696634	646609
696635	646609
696636	646609
696637	646609
696638	646609
697804	646593
697805	646593
697806	646593
697807	646593
697808	646593
697809	646593
697810	646593
697811	646593
697812	646593
697928	646593
697929	646593
697930	646593
697931	646593
697932	646593
697933	646593
697934	646593
697935	646593
697936	646593
697937	646593
697938	646593
697939	646593
697940	646593
697941	646593
697942	646593
697943	646593
704865	646795
704866	646795
704867	646795
704868	646795
704869	646795
704870	646795
704871	646795
704872	646795
704873	646795
704874	646795
704875	646795
704996	646795
704997	646795
704998	646795
704999	646795
705000	646795
705001	646795
705002	646795
705003	646795
705004	646795
705005	646795
705006	646795
705007	646795
721371	647323
721372	647323
721493	647323
721494	647323
721495	647323
721496	647323
721499	647323
721500	647323
721502	647323
721504	647323
721505	647323
721506	647323
721507	647323
721508	647323
721509	647323
721510	647323
721511	647323
721512	647323
721513	647323
721514	647323
721515	647323
721516	647323
721517	647323
721518	647323
759368	646609
759643	646795
760249	647323
721497	647323
721498	647323
721501	647323
721503	647323
725562	647391
725563	647391
725564	647391
725565	647391
725566	647391
725567	647391
725568	647391
725569	647391
725570	647391
725571	647391
725572	647391
725573	647391
725574	647391
725575	647391
725576	647391
725577	647391
725578	647391
725579	647391
725580	647391
725694	647391
725695	647391
725696	647391
725697	647391
725698	647391
725699	647391
725700	647391
725701	647391
725702	647391
725703	647391
725704	647391
725705	647391
725706	647391
725707	647391
725708	647391
725709	647391
725710	647391
725711	647391
725712	647391
725713	647391
725714	647391
725715	647391
733387	647641
733388	647641
733389	647641
733390	647641
733391	647641
733516	647641
733517	647641
733518	647641
733519	647641
733520	647641
733521	647641
733522	647641
733523	647641
733524	647641
733525	647641
750386	648189
750387	648189
750388	648189
750389	648189
750390	648189
750391	648189
750392	648189
750393	648189
750394	648189
750395	648189
750396	648189
750397	648189
750398	648189
750399	648189
750400	648189
750401	648189
750402	648189
750403	648189
750522	648189
750523	648189
750524	648189
750525	648189
750526	648189
750527	648189
750528	648189
750529	648190
750530	648190
750531	648190
750532	648190
750534	648190
750535	648190
750536	648190
750538	648190
750539	648190
750541	648190
750542	648190
750544	648190
750546	648190
750547	648190
761318	648190
664647	645713
664648	645713
664649	645713
664650	645713
664651	645713
664652	645713
664653	645713
664654	645713
664655	645713
664762	645713
664763	645713
664764	645713
664765	645713
664766	645713
664767	645713
664768	645713
664769	645713
664770	645713
664771	645713
664772	645713
664773	645713
664774	645713
664775	645713
664776	645713
664777	645713
664778	645713
664779	645713
664780	645713
664781	645713
664782	645713
664783	645713
664784	645713
664785	645713
664786	645713
664787	645713
664788	645713
664789	645713
664790	645713
664791	645713
664792	645713
664793	645713
664794	645713
664795	645713
697319	646589
697320	646589
697321	646589
697322	646589
697323	646589
697324	646589
697325	646589
697326	646589
697327	646589
697328	646589
697329	646589
697330	646589
697331	646589
697332	646589
697333	646589
697334	646589
697335	646589
697336	646589
697337	646589
697338	646589
697339	646589
697340	646589
697341	646589
697342	646589
697343	646589
697463	646589
697464	646589
697465	646589
697466	646589
697467	646589
697468	646589
698276	646597
750533	648190
750537	648190
750540	648190
750543	648190
750545	648190
750548	648190
750549	648190
750550	648190
758076	645713
759328	646589
807040	800233
807041	800233
807042	800233
807043	800233
807044	800233
807045	800233
807046	800233
807047	800233
807048	800233
807049	800233
807050	800233
807051	800233
807052	800233
807053	800233
807054	800233
698266	646597
698267	646597
698268	646597
698269	646597
698270	646597
698271	646597
698272	646597
698273	646597
698274	646597
698275	646597
698395	646597
698396	646597
698397	646597
707447	646850
707448	646850
707449	646850
707450	646850
707451	646850
707452	646850
707453	646850
707454	646850
707576	646850
707577	646850
707578	646850
707579	646850
707580	646850
707581	646850
707582	646850
707583	646850
707584	646850
707585	646850
707586	646850
707587	646850
707588	646850
707589	646850
707590	646850
707591	646850
707592	646850
707593	646850
710326	646903
710327	646903
710328	646903
710329	646903
710330	646903
710331	646903
710332	646903
710333	646903
710334	646903
710335	646903
710336	646903
710337	646903
710338	646903
710339	646903
710340	646903
710341	646903
710342	646903
710343	646903
710344	646903
710345	646903
710346	646903
723963	647404
723964	647404
723965	647404
723966	647404
723967	647404
723968	647404
723969	647404
723970	647404
723971	647404
723972	647404
723973	647404
723974	647404
723975	647404
723976	647404
723977	647404
723978	647404
723979	647404
723980	647404
723981	647404
723982	647404
723983	647404
723984	647404
723985	647404
723986	647404
723987	647404
723988	647404
723989	647404
723990	647404
723991	647404
723992	647404
724104	647404
724105	647404
724133	647406
724140	647406
724266	647406
756970	646850
759709	646850
759710	646850
759778	646903
760323	647404
723695	647430
723696	647430
723697	647430
723698	647430
723699	647430
723700	647430
723701	647430
723702	647430
723703	647430
723704	647430
723705	647430
723706	647430
723707	647430
723708	647430
723709	647430
723710	647430
723711	647430
724125	647406
724126	647406
724127	647406
724128	647406
724129	647406
724130	647406
724131	647406
724132	647406
724134	647406
724135	647406
724136	647406
724137	647406
724138	647406
724139	647406
724141	647406
724257	647406
724258	647406
724259	647406
724260	647406
724261	647406
724262	647406
724263	647406
724264	647406
724265	647406
724267	647406
724268	647406
724269	647406
724270	647406
724271	647406
724272	647406
724273	647406
728646	647564
728647	647564
728648	647564
728649	647564
728650	647564
728651	647564
728653	647564
728656	647564
728658	647564
728659	647564
728660	647564
728661	647564
728782	647564
728783	647564
728785	647564
728786	647564
728787	647564
728789	647564
728790	647564
728791	647564
728792	647564
728793	647564
728794	647564
728795	647564
728796	647564
728797	647564
728800	647564
728801	647564
728804	647564
728806	647564
728808	647564
728809	647564
728810	647564
728811	647564
728813	647564
728815	647564
728816	647564
728817	647564
728818	647564
728819	647564
728820	647564
728821	647564
728941	647564
728942	647564
728943	647564
728944	647564
728945	647564
728947	647564
728948	647564
757078	647430
760324	647406
760503	647564
728652	647564
728654	647564
728655	647564
728657	647564
728784	647564
728788	647564
728798	647564
728799	647564
728802	647564
728803	647564
728805	647564
728807	647564
728812	647564
728814	647564
728940	647564
728946	647564
728949	647565
728950	647565
728951	647565
728952	647565
728953	647565
728954	647565
728955	647565
728956	647565
728957	647565
728958	647565
728959	647565
728960	647565
728961	647565
728962	647565
728963	647565
728964	647565
728965	647565
728966	647565
728967	647565
728968	647565
728969	647565
728970	647565
728971	647565
728972	647565
728973	647565
728974	647565
728975	647565
728976	647565
728977	647565
728978	647565
728979	647565
728980	647565
728981	647565
729106	647565
729107	647565
729108	647565
729109	647565
729110	647565
729111	647565
729112	647565
729113	647565
729114	647565
729115	647565
729116	647565
729117	647565
729118	647565
729119	647565
729120	647565
729121	647565
729122	647565
729123	647565
729124	647565
729125	647565
729126	647565
742863	647950
742864	647950
742865	647950
742866	647950
742867	647950
742868	647950
742869	647950
742870	647950
742871	647950
742872	647950
742873	647950
742874	647950
742875	647950
742876	647950
742877	647950
742878	647950
742879	647950
742880	647950
760504	647564
760505	647564
760506	647565
760507	647565
761001	647950
808395	800026
808396	800026
808397	800026
808398	800026
808399	800026
808400	800026
808401	800026
806405	800207
806406	800207
806407	800207
806408	800207
806409	800207
806410	800207
806411	800207
806412	800207
806413	800207
806414	800207
806415	800207
806416	800207
806417	800207
806418	800207
806419	800207
806420	800207
806421	800207
808402	800026
808403	800026
808404	800026
808405	800026
808406	800026
808407	800026
808408	800026
808409	800026
808410	800026
808411	800026
808412	800026
808413	800026
808414	800026
808415	800026
808416	800027
808417	800027
808418	800027
808419	800027
808420	800027
808421	800027
808422	800027
808423	800027
808424	800027
808425	800027
808426	800027
808427	800027
808428	800027
808429	800027
808430	800027
808431	800027
808432	800027
808433	800027
808434	800027
808435	800027
808436	800027
808437	800027
808438	800027
808439	800027
808440	800027
808441	800027
808442	800027
808443	800027
808444	800027
808445	800027
808446	800027
808447	800027
808448	800027
808449	800027
808450	800027
808451	800027
808452	800027
808453	800027
808454	800027
808455	800027
808456	800027
808457	800027
808458	800027
808459	800027
808460	800027
808461	800027
808462	800027
808463	800027
808464	800027
808465	800027
808466	800027
808467	800027
808468	800027
808469	800027
808470	800027
808471	800027
808472	800027
808473	800027
808474	800027
808475	800027
808476	800027
808477	800027
808478	800027
810892	800272
810893	800272
810894	800272
810895	800272
810896	800272
810897	800272
663411	645655
663412	645655
663413	645655
663414	645655
663415	645655
663416	645655
663417	645655
663418	645655
663419	645655
663420	645655
663421	645655
663422	645655
663423	645655
663424	645655
663425	645655
663426	645655
665839	645655
665840	645655
665841	645655
665842	645655
665843	645655
665844	645655
665845	645655
673426	645909
673427	645909
673428	645909
673429	645909
673430	645909
673431	645909
673432	645909
673433	645909
673434	645909
673435	645909
673436	645909
673437	645909
673438	645909
673439	645909
673440	645909
688518	646300
688519	646300
688638	646300
688639	646300
688640	646300
688641	646300
688642	646300
688643	646300
688644	646300
688645	646300
688646	646300
688647	646300
688649	646300
688650	646300
688651	646300
688652	646300
688653	646300
688654	646300
688655	646300
688656	646300
688657	646300
688658	646300
688659	646300
688660	646300
688661	646300
688662	646300
688664	646300
688665	646300
688666	646300
688667	646300
688668	646300
688669	646300
688670	646300
688793	646300
688794	646300
688796	646300
688797	646300
688798	646300
688799	646300
688800	646300
688801	646300
688802	646300
688803	646300
688804	646300
688806	646300
688807	646300
688808	646300
688809	646300
688810	646300
756807	646300
758958	646300
758959	646300
810898	800272
810899	800272
810900	800272
810901	800272
810902	800272
810903	800272
810904	800272
810905	800272
810906	800272
810907	800272
686478	646301
686479	646301
686480	646301
686481	646301
686482	646301
686483	646301
686484	646301
686485	646301
686486	646301
686487	646301
686488	646301
686489	646301
686490	646301
686491	646301
686492	646301
686493	646301
686494	646301
686495	646301
686496	646301
686497	646301
686498	646301
686499	646301
686500	646301
686501	646301
686502	646301
686503	646301
686504	646301
686505	646301
686506	646301
686507	646301
686508	646301
686509	646301
686510	646301
686511	646301
688648	646300
688663	646300
688671	646300
688795	646300
688805	646300
688811	646301
688812	646301
688813	646301
688814	646301
688815	646301
688816	646301
688817	646301
688818	646301
688819	646301
688820	646301
688821	646301
688822	646301
688823	646301
688824	646301
688825	646301
688826	646301
688827	646301
696639	646610
696640	646610
696641	646610
696642	646610
696643	646610
696644	646610
696645	646610
696646	646610
696647	646610
696648	646610
696649	646610
696650	646610
696651	646610
696652	646610
696653	646610
696654	646610
696655	646610
696778	646610
696779	646610
696780	646610
696781	646610
696782	646610
723713	647431
723714	647431
723715	647431
723716	647431
723717	647431
723719	647431
723720	647431
723721	647431
723722	647431
723723	647431
723724	647431
723725	647431
723726	647431
723727	647431
723728	647431
723729	647431
723730	647431
723732	647431
758960	646301
758961	646301
760343	647431
760344	647431
723712	647431
723718	647431
723731	647431
723733	647431
727072	647446
727073	647446
727074	647446
727075	647446
727076	647446
727077	647446
727078	647446
727079	647446
727080	647446
727081	647446
727082	647446
727213	647446
727214	647446
727215	647446
727216	647447
727217	647447
727218	647447
727219	647447
727220	647447
727221	647447
727222	647447
727223	647447
727224	647447
727225	647447
736636	647864
736637	647864
736638	647864
736639	647864
736640	647864
736641	647864
736642	647864
736643	647864
736644	647864
736645	647864
736646	647864
736647	647864
736648	647864
736649	647864
736650	647864
736651	647864
736767	647864
742881	647951
743008	647951
743009	647951
743010	647951
743011	647951
743012	647951
743013	647951
743014	647951
743015	647951
743016	647951
743017	647951
743018	647951
743019	647951
743020	647951
743021	647951
743022	647951
750551	648191
750552	648191
750553	648191
750554	648191
750555	648191
750556	648191
750557	648191
750558	648191
750559	648191
750560	648191
750561	648191
750677	648191
750678	648191
750679	648191
750680	648191
750681	648191
750682	648191
757098	647447
760352	647446
760837	647864
804725	800143
804726	800143
804727	800143
804728	800143
804729	800143
804730	800143
804731	800143
804732	800143
804733	800143
804734	800143
804735	800143
804736	800143
804737	800143
804738	800143
804739	800143
804740	800143
804741	800143
804742	800143
807112	800237
681902	646231
681903	646231
681904	646231
681905	646231
681906	646231
681907	646231
681908	646231
681909	646231
681910	646231
681911	646231
681912	646231
681913	646231
681914	646231
681915	646231
682040	646231
682041	646231
682042	646231
682043	646231
682044	646231
682045	646231
682046	646231
682047	646231
682048	646231
682049	646231
682050	646231
682051	646231
682052	646231
682053	646231
682054	646231
682055	646231
682056	646231
682057	646231
682058	646231
682059	646231
682060	646231
682061	646231
682062	646231
682063	646231
682064	646231
682065	646231
705008	646796
705009	646796
705010	646796
705011	646796
705012	646796
705013	646796
705014	646796
705015	646796
705016	646796
705017	646796
705018	646796
705019	646796
705020	646796
705021	646796
705022	646796
705023	646796
705024	646796
705025	646796
705026	646796
705027	646796
705028	646796
711582	647000
711583	647000
711584	647000
711586	647000
711588	647000
711589	647000
711590	647000
711592	647000
711596	647000
711715	647000
756736	646231
758787	646231
758788	646231
759644	646796
759901	647000
807113	800237
807114	800237
807115	800237
807116	800237
807117	800237
807118	800237
807119	800237
807120	800237
807121	800237
807122	800237
807123	800237
807124	800237
807125	800237
807126	800237
807127	800237
807128	800237
807129	800237
807130	800237
807131	800237
807132	800237
807133	800237
807134	800237
807135	800237
807136	800237
711585	647000
711587	647000
711591	647000
711593	647000
711594	647000
711595	647000
711597	647000
711598	647000
711599	647000
711600	647000
711714	647000
715604	647053
715605	647053
715606	647053
715607	647053
715608	647053
715609	647053
715610	647053
715611	647053
715612	647053
715613	647053
715614	647053
715615	647053
715616	647053
715617	647053
715618	647053
715619	647053
715620	647053
715621	647053
715622	647053
715623	647053
715624	647053
715625	647053
719710	647208
719711	647208
719712	647208
719713	647208
719714	647208
719715	647208
719716	647208
719717	647208
719718	647208
719719	647208
719720	647208
719721	647208
719722	647208
719723	647208
719724	647208
719852	647208
719853	647208
719854	647208
719855	647208
719856	647208
719857	647208
719858	647208
719859	647208
719860	647208
719861	647208
719862	647208
719863	647208
719864	647208
719865	647208
719866	647208
719867	647208
719868	647208
724274	647407
724275	647407
724276	647407
724277	647407
724278	647407
724279	647407
724280	647407
724281	647407
724282	647407
724283	647407
724284	647407
724285	647407
724286	647407
724287	647407
724288	647407
724289	647407
724290	647407
724291	647407
724292	647407
724293	647407
724294	647407
724406	647407
724407	647407
724408	647407
724409	647407
724410	647407
724411	647407
724412	647407
724413	647407
724414	647407
724430	647408
759947	647053
760110	647208
760325	647407
760326	647408
724415	647408
724416	647408
724417	647408
724418	647408
724419	647408
724420	647408
724421	647408
724422	647408
724423	647408
724424	647408
724425	647408
724426	647408
724427	647408
724428	647408
724429	647408
724431	647408
724432	647408
724433	647408
724434	647408
724435	647408
724436	647408
724437	647408
724438	647408
724439	647408
729127	647566
729128	647566
729129	647566
729130	647566
729131	647566
729132	647566
729133	647566
729134	647566
729135	647566
729136	647566
729137	647566
729138	647566
729139	647566
734560	647753
734561	647753
734562	647753
734563	647753
734564	647753
734565	647753
734566	647753
734567	647753
734568	647753
734569	647753
734570	647753
734571	647753
734696	647753
734697	647753
734698	647753
734699	647753
734700	647753
734701	647753
743023	647952
743024	647952
743025	647952
743026	647952
743027	647952
743028	647952
743029	647952
743030	647952
743031	647952
743032	647952
743033	647952
743034	647952
743035	647952
743036	647952
743037	647952
743038	647952
748658	648073
748659	648073
748660	648073
748661	648073
748662	648073
748663	648073
748664	648073
748665	648073
748666	648073
748667	648073
748668	648073
748669	648073
748670	648073
748671	648073
748672	648073
748673	648073
748674	648073
748675	648073
748676	648073
753560	648265
753563	648265
753688	648265
753691	648265
753696	648265
753698	648265
753700	648265
753701	648265
753703	648265
761002	647952
753559	648265
753561	648265
753562	648265
753564	648265
753689	648265
753690	648265
753692	648265
753693	648265
753694	648265
753695	648265
753697	648265
753699	648265
753702	648265
753704	648265
757386	648265
761433	648265
805492	800190
805493	800190
805494	800190
805495	800190
805496	800190
805497	800190
805498	800190
805499	800190
805500	800190
805501	800190
805502	800190
805503	800190
805504	800190
805505	800190
805506	800190
805507	800190
805508	800190
805509	800190
805510	800190
805511	800190
806926	800228
806927	800228
806928	800228
806929	800228
806930	800228
806931	800228
806932	800228
806933	800228
806934	800228
806935	800228
806936	800228
806937	800228
806938	800228
806939	800228
806940	800228
806941	800228
806942	800228
806943	800228
806944	800228
806945	800228
806946	800228
806947	800228
807137	800238
807138	800238
807139	800238
807140	800238
807141	800238
807142	800238
807143	800238
807144	800238
807145	800238
807146	800238
807147	800238
807148	800238
807149	800238
807150	800238
807151	800238
807152	800238
807153	800238
807154	800238
807155	800238
807156	800238
807157	800238
807158	800238
807159	800238
808306	800022
808307	800022
808308	800022
808309	800022
808310	800022
808311	800022
808312	800022
808313	800022
808314	800022
808315	800022
808316	800022
808317	800022
808318	800022
808319	800022
808320	800022
808321	800022
808322	800022
808323	800022
808324	800022
682066	646232
682067	646232
682068	646232
682069	646232
682070	646232
682071	646232
682072	646232
682073	646232
682074	646232
682075	646232
682076	646232
682077	646232
682078	646232
682079	646232
682080	646232
682081	646232
682082	646232
682206	646232
682207	646232
682208	646232
682209	646232
682210	646232
682211	646232
682212	646232
682213	646232
682214	646232
682215	646232
682216	646232
682217	646232
682218	646232
682219	646232
682220	646232
682221	646232
682222	646232
682223	646232
694260	646549
694261	646549
694262	646549
694263	646549
694264	646549
694265	646549
694266	646549
694267	646549
694268	646549
694269	646549
694270	646549
694271	646549
694417	646552
694418	646552
694419	646552
694420	646552
694421	646552
694422	646552
696783	646611
696784	646611
696785	646611
696786	646611
696787	646611
696788	646611
696789	646611
696790	646611
696791	646611
696792	646611
696793	646611
696794	646611
696795	646611
723862	647433
723863	647433
723864	647433
723865	647433
723866	647433
723867	647433
723868	647433
723869	647433
723870	647433
723871	647433
723872	647433
723873	647433
726255	647529
726256	647529
726257	647529
726258	647529
726259	647529
729020	647529
729140	647567
729143	647567
729272	647567
729274	647567
729275	647567
729276	647567
729278	647567
729279	647567
729281	647567
758789	646232
758790	646232
759269	646549
760345	647433
760509	647567
807160	800238
807161	800238
729141	647567
729142	647567
729144	647567
729273	647567
729277	647567
729280	647567
729282	647567
729283	647567
732307	647654
732308	647654
732309	647654
732310	647654
732311	647654
732312	647654
732439	647654
732440	647654
732441	647654
732442	647654
